,Player,Year,Salaries,Status,Z-Score Salary
1665,Greg Monroe,2012,3007920,GEORGETOWN,-0.7287250900579487
1666,Al Horford,2012,12000000,FLORIDA,-0.23516653285419953
1667,Carlos Boozer,2012,13500000,DUKE,0.3648033705913306
1668,DeMarcus Cousins,2012,3627720,KENTUCKY,-0.7015668526678062
1669,O.J. Mayo,2012,5632637,USC,0.24090969622013955
1670,Jamal Crawford,2012,5000000,MICHIGAN,-0.4761516014746855
1671,David West,2012,10000000,XAVIER,0.7082486882474345
1672,Luol Deng,2012,12325000,DUKE,0.7508274704673396
1673,Chris Bosh,2012,16022500,GATECH,0.9021641141053724
1674,Tim Duncan,2012,21164619,WAKE,1.2914263744417078
1675,Ty Lawson,2012,1654440,UNC,-0.7066880382840993
1676,Chris Paul,2012,16359805,WAKE,-0.15490974278213276
1677,Chandler Parsons,2012,850000,FLORIDA,-0.7071067811865475
1678,Joe Johnson,2012,18038573,ARKANSAS,0.677504791999797
1679,Zach Randolph,2012,15200000,MICHIGANST,0.6682860985385919
1680,Mike Conley,2012,6611571,OHIOST,-0.3941136050834351
1681,Jeff Teague,2012,1579920,WAKE,-0.8548213821023666
1682,Paul Millsap,2012,8103435,LATECH,-0.27010302537701497
1683,Thaddeus Young,2012,7478261,GATECH,-0.16604944776843297
1684,Isaiah Thomas,2012,473604,WASHINGTON,-0.8142138895443383
1685,J.J. Redick,2012,6750000,DUKE,-0.2287136318933618
1686,Jeremy Lin,2012,762195,HARVARD,-1.1872980730177363
1687,Evan Turner,2012,4947840,OHIOST,-0.4873220741310849
1688,Vince Carter,2012,21300000,UNC,1.8772073581477342
1689,Kevin Martin,2012,11519840,WCAROLINA,1.2141631055845536
1690,George Hill,2012,2086360,IUPUI,-0.740685506674263
1691,Nate Robinson,2012,5483307,WASHINGTON,1.474139459945873
1692,Andre Iguodala,2012,13531750,ARIZONA,0.7789383886547622
1693,Jarrett Jack,2012,5000000,GATECH,0.8588575986619014
1694,J.J. Hickson,2012,2354537,NCSTATE,-0.11845374297079027
1695,Gordon Hayward,2012,2532960,BUTLER,-0.8397839457968304
1696,Brandon Knight,2012,2563320,KENTUCKY,-0.7071067811865476
1697,Corey Brewer,2012,3059000,FLORIDA,-0.7137574846186381
1698,Darren Collison,2012,1455960,UCLA,-0.8256545273565424
1699,Tristan Thompson,2012,3726600,TEXAS,-0.8922927309459999
1700,Raymond Felton,2012,7560000,UNC,1.5972189984838756
1701,Luke Ridnour,2012,3680000,OREGON,-0.12661473898196438
1702,Roy Hibbert,2012,2588590,GEORGETOWN,-0.6856419398639039
1703,Derrick Williams,2012,4602720,ARIZONA,-0.6448743028198911
1704,Robin Lopez,2012,2862602,STANFORD,-1.0766823436347053
1705,Metta World Peace,2012,6790640,STJOHNS,0.6623635629040225
1706,Kenneth Faried,2012,1254720,MOREHEAD,-0.5189681048279419
1707,Marcus Thornton,2012,7000000,LSU,0.7822064646420137
1708,Spencer Hawes,2012,4051024,WASHINGTON,-0.03859098294896052
1709,Jason Thompson,2012,3001284,RIDER,-0.1972272751591194
1710,Randy Foye,2012,4250000,VILLANOVA,1.400981646079908
1711,Rodney Stuckey,2012,8500000,EWASHINGTN,0.9126892718164705
1712,Ramon Sessions,2012,4257973,NEVADA,0.6106581514384954
1713,Carl Landry,2012,8500000,PURDUE,1.2849825987383146
1714,Ray Allen,2012,10000000,UCONN,-0.5892121872489802
1715,Jared Dudley,2012,4250000,BOSTONCOLL,0.09854278961431974
1716,Tayshaun Prince,2012,6292135,KENTUCKY,0.13433811949134913
1717,Alonzo Gee,2012,854389,ALABAMA,-0.06292244054986272
1718,Ben Gordon,2012,11600000,UCONN,1.4858412465690245
1719,Danny Green,2012,854389,UNC,-1.1824767494706072
1720,J.J. Barea,2012,4300000,NEASTERN,0.48208420417275283
1721,Matt Barnes,2012,1906200,UCLA,-0.08719688382742435
1722,Jordan Crawford,2012,1120440,XAVIER,-0.0005116397553513842
1723,Caron Butler,2012,8000000,UCONN,0.4816681701374228
1724,Shawn Marion,2012,8022449,UNLV,0.05650509794529402
1725,Kyle Korver,2012,5000000,CREIGHTON,0.10551494491543559
1726,Jason Terry,2012,11158000,ARIZONA,1.395715373129807
1727,Andre Miller,2012,7807728,UTAH,0.5361219143364092
1728,Mike Dunleavy jr,2012,3750000,DUKE,-0.28482933305768593
1729,Joakim Noah,2012,12000000,FLORIDA,0.9996784463618735
1730,Emeka Okafor,2012,12541812,UCONN,1.1678719201747283
1731,Michael Beasley,2012,6262347,KANSASST,1.171700875523885
1732,Patrick Patterson,2012,1959960,KENTUCKY,-1.1712189914051836
1733,Derrick Favors,2012,4443360,GATECH,-0.9464324928306429
1734,DeAndre Jordan,2012,10079404,TEXASAM,-0.21522992795419832
1735,JaVale McGee,2012,2462400,NEVADA,-0.24861897104891187
1736,Antawn Jamison,2012,15076715,UNC,0.9084072509327734
1737,Jimmy Butler,2012,1020960,MARQUETTE,-1.070412110906632
1738,Tony Allen,2012,3150000,OKSTATE,-0.027214063859944064
1739,Brandon Bass,2012,4250000,LSU,0.16587656422817282
1740,Dante Cunningham,2012,2000000,VILLANOVA,0.18325512910755948
1741,Chris Kaman,2012,14030000,CMICHIGAN,1.3168338840047569
1742,Jerryd Bayless,2012,3042280,ARIZONA,0.636970871361748
1743,Kawhi Leonard,2012,1731960,SANDIEGOST,-0.8287876273007448
1744,Lance Stephenson,2012,810000,CINCY,-0.9509284849071112
1745,John Salmons,2012,8500000,MIAMIFL,1.4342734555491954
1746,Markieff Morris,2012,1919160,KANSAS,-1.1074407455689048
1747,Mario Chalmers,2012,4000000,KANSAS,0.9125219711539276
1748,Marreese Speights,2012,2721255,FLORIDA,-0.6300751621727001
1749,Kosta Koufos,2012,2203792,OHIOST,-0.8667393386120489
1750,Gary Neal,2012,762195,TOWSON,0.7071067811865475
1751,Eric Bledsoe,2012,1596360,KENTUCKY,-1.3669817388455563
1752,Ed Davis,2012,2063040,UNC,-0.562451242121917
1753,Jodie Meeks,2012,854389,KENTUCKY,-0.46889836707615384
1754,Wayne Ellington,2012,1154040,UNC,-0.4665953779156353
1755,Courtney Lee,2012,2225093,WKENTUCKY,-0.6377309910686736
1756,Marcus Morris,2012,1823280,KANSAS,-1.1734763693252321
1757,E'Twaun Moore,2012,473604,PURDUE,-0.9753581087351346
1758,Tyler Hansbrough,2012,2138040,UNC,-0.25978164034934753
1759,Al-Farouq Aminu,2012,2755560,WAKE,-0.747492258203017
1760,C.J. Watson,2012,3400000,TENNESSEE,0.6395242491536023
1761,Steve Novak,2012,992680,MARQUETTE,1.1425692525802187
1762,Toney Douglas,2012,1145640,FLORIDAST,0.7071067811865476
1763,Gerald Wallace,2012,9500000,ALABAMA,0.5131643333877002
1764,Marvin Williams,2012,7500000,UNC,-0.28192414168041263
1765,Elton Brand,2012,17059727,DUKE,0.9291849337998396
1766,Taj Gibson,2012,1195680,USC,-1.0758073286149832
1767,Jason Maxiell,2012,5000000,CINCY,1.2706303121136717
1768,Shane Battier,2012,3000000,DUKE,-0.6689205706815516
1769,Kirk Hinrich,2012,8100000,KANSAS,0.8054912163133245
1770,Jason Kidd,2012,10121000,CALIFORNIA,-0.5274032185792669
1771,Lavoy Allen,2012,473604,TEMPLE,-0.7146578273204579
1772,Alec Burks,2012,2020200,COLORADO,-1.1031437828731405
1773,Willie Green,2012,1223166,DETROIT,-1.8470518920052716
1774,Norris Cole,2012,1035960,CLEVST,-1.0
1775,Nick Collison,2012,3272997,KANSAS,-0.4322426698890677
1776,Josh McRoberts,2012,3000000,DUKE,0.8122725506446391
1777,MarShon Brooks,2012,1110120,PROVIDENCE,0.7071067811865475
1778,DeMarre Carroll,2012,833713,MISSOURI,-0.9895228237758968
1779,Kris Humphries,2012,8000000,MINNESOTA,1.4494970672919014
1780,Quincy Pondexter,2012,1153800,WASHINGTON,-0.5136287888340939
1781,Reggie Jackson,2012,1156320,BOSTONCOLL,-0.5010453781415704
1782,Roger Mason,2012,1146337,VIRGINIA,-0.30516802225350703
1783,Reggie Evans,2012,1229255,IOWA,-0.5658290171270399
1784,Darrell Arthur,2012,2027119,KANSAS,-0.12485658574948538
1785,D.J. Augustin,2012,3236470,TEXAS,-0.3323628564829779
1786,Lamar Odom,2012,8900000,RHODEISLE,-0.0216645035121979
1787,DeJuan Blair,2012,986000,PITT,0.3872983346207417
1788,Ekpe Udoh,2012,3294960,BAYLOR,0.7071067811865475
1789,Francisco Garcia,2012,5800000,LOUISVILLE,1.1545889076809268
1790,Keith Bogans,2012,848266,KENTUCKY,-0.49223608719126105
1791,Udonis Haslem,2012,3780000,FLORIDA,0.033072707305356094
1792,Matt Bonner,2012,3315000,FLORIDA,0.487037970850561
1793,Mike Miller,2012,5400000,FLORIDA,-0.4103881645745908
1794,Dahntay Jones,2012,2700000,DUKE,1.3812885241751016
1795,Chuck Hayes,2012,5250000,KENTUCKY,1.927256760646653
1796,Nazr Mohammed,2012,3750000,KENTUCKY,-0.29870550640676635
1797,Sam Young,2012,947800,PITT,0.7071067811865475
1798,Lance Thomas,2012,328444,DUKE,-0.7071067811865476
1799,Ronny Turiaf,2012,4360000,GONZAGA,1.1543312522657327
1800,Joel Anthony,2012,3600000,UNLV,1.1852814370775229
1801,Kevin Durant,2013,17548838,TEXAS,0.32800008446770396
1802,Carmelo Anthony,2013,19450000,SYRACUSE,0.4196919319542573
1803,Kevin Love,2013,13668750,UCLA,-0.11053206593363475
1804,Blake Griffin,2013,7226891,OKLAHOMA,-0.6941263944810485
1805,Stephen Curry,2013,3958742,DAVIDSON,-0.688664838518849
1806,James Harden,2013,5820416,ARIZONAST,-0.8626838633876412
1807,DeMar DeRozan,2013,3344250,USC,-0.7856210657431493
1808,Paul George,2013,2574120,FRESNOST,-1.0669752805201387
1809,Damian Lillard,2013,3065040,WEBERST,-0.8309314369285578
1810,DeMarcus Cousins,2013,3880800,KENTUCKY,-0.6541434354305905
1811,LaMarcus Aldridge,2013,13000000,TEXAS,0.002039162620829471
1812,John Wall,2013,5915880,KENTUCKY,-0.9180030031909786
1813,Klay Thompson,2013,2222160,WASHST,-0.8566022753218483
1814,Kyrie Irving,2013,5530080,DUKE,-1.1148955465356225
1815,Isaiah Thomas,2013,762195,WASHINGTON,-0.7230170606632713
1816,Rudy Gay,2013,16460532,UCONN,0.8540736071854205
1817,Kyle Lowry,2013,5750000,VILLANOVA,-0.4769464450529645
1818,Thaddeus Young,2013,8039130,GATECH,-0.035624961374813885
1819,Jeff Green,2013,8100000,GEORGETOWN,0.3879558500611549
1820,Zach Randolph,2013,16500000,MICHIGANST,0.8709253835760814
1821,Wesley Matthews,2013,6505320,MARQUETTE,-0.6766034486025518
1822,Arron Afflalo,2013,7562500,UCLA,0.8990718877904263
1823,Paul Millsap,2013,7200000,LATECH,-0.3584713204731351
1824,Jeff Teague,2013,2433076,WAKE,-0.704431904744466
1825,Brandon Knight,2013,2755560,KENTUCKY,0.7071067811865476
1826,Kemba Walker,2013,2532960,UCONN,-1.1166237240886088
1827,Jamal Crawford,2013,5000000,MICHIGAN,-0.4761516014746855
1828,Chris Bosh,2013,17545000,GATECH,1.1479326300066182
1829,David Lee,2013,12744000,FLORIDA,0.7914681720719055
1830,Mike Conley,2013,7180000,OHIOST,-0.33826362769785423
1831,Greg Monroe,2013,3217680,GEORGETOWN,-0.6981631819757976
1832,Bradley Beal,2013,4133280,FLORIDA,-0.9625398186585311
1833,Gordon Hayward,2013,2709720,BUTLER,-0.825281682922483
1834,Joe Johnson,2013,19752645,ARKANSAS,0.9053341957019647
1835,Chandler Parsons,2013,888250,FLORIDA,0.7071067811865475
1836,Jodie Meeks,2013,1400000,KENTUCKY,-0.25335357407460196
1837,Chris Paul,2013,17779457,WAKE,0.007231760899465082
1838,Evan Turner,2013,5293080,OHIOST,-0.42660885100066226
1839,Tim Duncan,2013,9638554,WAKE,-1.2550628074179835
1840,David West,2013,10000000,XAVIER,0.7082486882474345
1841,Markieff Morris,2013,2063040,KANSAS,-1.0623846108659756
1842,Dion Waiters,2013,3726600,SYRACUSE,-0.9998807180835377
1843,Trevor Ariza,2013,7258960,UCLA,-0.04362907451641085
1844,Kenneth Faried,2013,1348800,MOREHEAD,-0.49993964933807594
1845,Andre Drummond,2013,2356320,UCONN,-0.825874621198282
1846,Alec Burks,2013,2171640,COLORADO,-1.071476451530623
1847,Gerald Henderson,2013,3101326,VCU,-1.5
1848,Lance Stephenson,2013,915243,CINCY,-0.9200912719997042
1849,Taj Gibson,2013,2155811,USC,-0.8864627164215597
1850,Randy Foye,2013,2500000,VILLANOVA,-0.9934077122100177
1851,Spencer Hawes,2013,6500000,WASHINGTON,1.1842170992683763
1852,Reggie Jackson,2013,1243080,BOSTONCOLL,-0.48768884807755014
1853,Tyreke Evans,2013,5251824,MEMPHIS,-0.20509536434144438
1854,Carlos Boozer,2013,15000000,DUKE,0.6935224887462971
1855,Dwyane Wade,2013,17024000,MARQUETTE,0.5427817236049773
1856,Ramon Sessions,2013,5000000,NEVADA,1.0159511217998425
1857,Rodney Stuckey,2013,8500000,EWASHINGTN,0.9126892718164705
1858,Paul Pierce,2013,16790345,KANSAS,0.75423500768718
1859,Joakim Noah,2013,11050000,FLORIDA,0.8084043463219858
1860,Russell Westbrook,2013,13668750,UCLA,-0.1426023408533241
1861,Corey Brewer,2013,3243000,FLORIDA,-0.623945008223945
1862,Khris Middleton,2013,473604,TEXASAM,-0.9428897983514745
1863,Jared Sullinger,2013,1306920,OHIOST,-0.7071067811865476
1864,Derrick Favors,2013,4753320,GATECH,-0.8807701579595424
1865,Vince Carter,2013,3120000,UNC,-1.079072589140187
1866,Tristan Thompson,2013,4006080,TEXAS,-0.8468489124222954
1867,D.J. Augustin,2013,3500000,TEXAS,-0.22788405784131105
1868,Mike Dunleavy jr,2013,3750000,DUKE,-0.28482933305768593
1869,Deron Williams,2013,17177795,ILLINOIS,1.048684299722995
1870,Brandon Bass,2013,6500000,LSU,1.0939006900636778
1871,Darren Collison,2013,2319344,UCLA,-0.537565491815637
1872,Channing Frye,2013,6000000,ARIZONA,0.4287355787974246
1873,Robin Lopez,2013,4899293,STANFORD,-0.6960099804054891
1874,Jeremy Lin,2013,5000000,HARVARD,-0.4489980906192793
1875,Jordan Crawford,2013,1198680,XAVIER,1.000255721711956
1876,Terrence Ross,2013,2563320,WASHINGTON,-0.7277748083025826
1877,Jimmy Butler,2013,1097520,MARQUETTE,-1.0620551609485325
1878,Roy Hibbert,2013,13668750,GEORGETOWN,0.9738195739614904
1879,DeAndre Jordan,2013,10532977,TEXASAM,-0.16335485946687658
1880,Kyle Korver,2013,5000000,CREIGHTON,0.10551494491543559
1881,Kawhi Leonard,2013,1861920,SANDIEGOST,-0.8150555791693
1882,Richard Jefferson,2013,10164000,ARIZONA,0.5280226279295921
1883,Patty Mills,2013,1085120,STMARYSCA,-1.0068508906393554
1884,DeMarre Carroll,2013,885120,MISSOURI,-0.9822240303001769
1885,James Anderson,2013,902002,OKSTATE,-0.7071067811865476
1886,Marcus Morris,2013,1959960,KANSAS,-1.0843645861836104
1887,Shawn Marion,2013,8646364,UNLV,0.17375158825258508
1888,Kyle Singler,2013,1000000,DUKE,-1.0
1889,George Hill,2013,8000000,IUPUI,0.05483452549261656
1890,John Henson,2013,1823280,UNC,-0.802236697984311
1891,Mike Scott,2013,473604,VIRGINIA,-1.1871085417975362
1892,Courtney Lee,2013,5000000,WKENTUCKY,0.21666621008112646
1893,P.J. Tucker,2013,762195,TEXAS,-1.390313168314005
1894,Jarrett Jack,2013,5580000,GATECH,1.1284177887026337
1895,Harrison Barnes,2013,2798040,UNC,-0.9474562307444875
1896,Mo Williams,2013,8500000,ALABAMA,0.4487195856889794
1897,Mario Chalmers,2013,4000000,KANSAS,0.9125219711539276
1898,Wesley Johnson,2013,4285560,SYRACUSE,0.7415236306941653
1899,Marcus Thornton,2013,7632500,LSU,0.9451203051353708
1900,Ray Allen,2013,3090000,UCONN,-2.2130480755930786
1901,Jordan Hill,2013,3500000,ARIZONA,-0.37884303956064136
1902,Brian Roberts,2013,473604,DAYTON,-0.7071067811865475
1903,Kirk Hinrich,2013,3941000,KANSAS,-0.4752153711871195
1904,Jerryd Bayless,2013,3100000,ARIZONA,0.739241713582524
1905,Jeremy Lamb,2013,2020200,UCONN,-1.2887017492624857
1906,Josh McRoberts,2013,3135000,DUKE,0.9178543367601958
1907,J.J. Barea,2013,4493000,NEASTERN,0.5929644214056544
1908,Miles Plumlee,2013,1073280,DUKE,-0.7071067811865476
1909,Aaron Brooks,2013,5750000,OREGON,1.7268136794696893
1910,Glen Davis,2013,6400000,LSU,1.0994300039376141
1911,Anthony Morrow,2013,4000000,GATECH,0.6715008125898972
1912,Matt Barnes,2013,854389,UCLA,-0.9740055742810754
1913,Derrick Williams,2013,4947840,ARIZONA,-0.2624581364743103
1914,Danny Green,2013,3500000,UNC,-0.5504330442421936
1915,Maurice Harkless,2013,1731960,STJOHNS,-0.9983481206954639
1916,Andre Iguodala,2013,14718250,ARIZONA,1.008607584621009
1917,Caron Butler,2013,8000000,UCONN,0.4816681701374228
1918,Jason Thompson,2013,5250000,RIDER,1.1365715889123191
1919,Mike Miller,2013,5800000,FLORIDA,-0.15441869931010585
1920,Al-Farouq Aminu,2013,2947800,WAKE,-0.6762281588893768
1921,Alan Anderson,2013,885120,MICHIGANST,-0.7071067811865476
1922,Patrick Patterson,2013,2096760,KENTUCKY,-1.0996173198931858
1923,Shelvin Mack,2013,761800,BUTLER,-0.9718946365848183
1924,Samuel Dalembert,2013,6700000,SETONHALL,-0.3106337076504392
1925,Norris Cole,2013,1113600,CLEVST,0.0
1926,Kosta Koufos,2013,3000000,OHIOST,-0.5651100028457183
1927,Draymond Green,2013,850000,MICHIGANST,-1.0649355683407704
1928,Jared Dudley,2013,4250000,BOSTONCOLL,0.09854278961431974
1929,Dante Cunningham,2013,2090000,VILLANOVA,0.2803819926957616
1930,Marreese Speights,2013,4200000,FLORIDA,1.04333103270123
1931,E'Twaun Moore,2013,762195,PURDUE,-0.9090357270041854
1932,DeJuan Blair,2013,1054000,PITT,1.161895003862225
1933,Iman Shumpert,2013,1680360,GATECH,-0.8724986625503375
1934,Tony Allen,2013,3300000,OKSTATE,0.0864620591974664
1935,Trevor Booker,2013,1385280,CLEMSON,-0.8552113975346143
1936,Chris Andersen,2013,5225952,BLINNTX,1.1496176220761396
1937,Tayshaun Prince,2013,6764045,KENTUCKY,0.25513653373264406
1938,Derek Fisher,2013,1519214,ARKANSASLR,-1.290899789369587
1939,Elton Brand,2013,18160354,DUKE,1.1439013504942253
1940,C.J. Watson,2013,992680,TENNESSEE,-0.5481457121016945
1941,John Salmons,2013,8080000,MIAMIFL,1.287516986073577
1942,Tyler Zeller,2013,1563120,UNC,-0.6159183579617852
1943,Ed Davis,2013,2207040,UNC,-0.4987639408464551
1944,Jae Crowder,2013,600491,MARQUETTE,-1.1160033349616567
1945,Cory Joseph,2013,1105560,TEXAS,-1.1731222688905762
1946,Thomas Robinson,2013,3374640,KANSAS,-0.7071067811865475
1947,Nick Collison,2013,2929332,KANSAS,-0.5261297100996202
1948,Shane Battier,2013,3135000,DUKE,-0.597202500860924
1949,Ish Smith,2013,985000,WAKE,-0.8491465240209529
1950,Matt Bonner,2013,3630000,FLORIDA,0.7836969509389088
1951,Garrett Temple,2013,572943,LSU,-0.9919136875874602
1952,Nazr Mohammed,2013,1352181,KENTUCKY,-1.4382780648473188
1953,James Harden,2014,13668750,ARIZONAST,-0.110983800540873
1954,Stephen Curry,2014,9887642,DAVIDSON,-0.1135811401132065
1955,Russell Westbrook,2014,14693906,UCLA,-0.04977623699108561
1956,Damian Lillard,2014,3202920,WEBERST,-0.8196118538652861
1957,Klay Thompson,2014,3245151,WASHST,-0.7206077746373523
1958,LaMarcus Aldridge,2014,14100000,TEXAS,0.164887017721343
1959,Anthony Davis,2014,5375760,KENTUCKY,-0.971534706736256
1960,Kyrie Irving,2014,5915880,DUKE,-1.0563107409226171
1961,Chris Paul,2014,18668431,WAKE,0.10876339054803019
1962,Blake Griffin,2014,16402500,OKLAHOMA,0.31773572079734375
1963,Gordon Hayward,2014,3452183,BUTLER,-0.7643663536597735
1964,Rudy Gay,2014,17888932,UCONN,1.0788423742835231
1965,DeMarcus Cousins,2014,4916973,KENTUCKY,-0.45998007005625235
1966,John Wall,2014,7459924,KENTUCKY,-0.6298938268006362
1967,Eric Bledsoe,2014,2626473,KENTUCKY,-1.203385505799711
1968,Tyreke Evans,2014,11796247,MEMPHIS,1.4665836955811553
1969,Jimmy Butler,2014,1174080,MARQUETTE,-1.053698210990433
1970,Victor Oladipo,2014,4763760,INDIANA,-0.5315717534243196
1971,J.J. Redick,2014,6500000,DUKE,-0.2706182935491187
1972,Markieff Morris,2014,2207040,KANSAS,-1.017290898069049
1973,Kyle Lowry,2014,6210000,VILLANOVA,-0.43266326880122685
1974,Brook Lopez,2014,14694000,STANFORD,0.34671086865808826
1975,Kevin Love,2014,14693906,UCLA,0.023869114701240837
1976,Paul Millsap,2014,9500000,LATECH,-0.13349987402587962
1977,Derrick Favors,2014,6008106,GATECH,-0.6149546381390214
1978,Jeff Green,2014,8700000,GEORGETOWN,0.5296631658500187
1979,Jeff Teague,2014,8000000,WAKE,0.2768737308616285
1980,Al Horford,2014,12000000,FLORIDA,-0.23516653285419953
1981,Joe Johnson,2014,21466718,ARKANSAS,1.1331637323211883
1982,Ty Lawson,2014,10786517,UNC,0.9397415743699082
1983,Zach Randolph,2014,17800000,MICHIGANST,1.0735646686135711
1984,Andre Drummond,2014,2462400,UCONN,-0.8165106282275204
1985,Reggie Jackson,2014,1329720,BOSTONCOLL,-0.47435079177572087
1986,Mike Conley,2014,7900000,OHIOST,-0.2675213120918274
1987,Isaiah Thomas,2014,884293,WASHINGTON,-0.6844332156621433
1988,Wilson Chandler,2014,6344164,DEPAUL,0.05560914109282663
1989,Thaddeus Young,2014,8600000,GATECH,0.09479975755882149
1990,Avery Bradley,2014,2511432,TEXAS,-1.0295810277991002
1991,Tim Duncan,2014,10361446,WAKE,-1.0953520424992609
1992,Kawhi Leonard,2014,1991760,SANDIEGOST,-0.801336210676019
1993,Khris Middleton,2014,788872,TEXASAM,-0.900052498511515
1994,Trevor Ariza,2014,7727280,UCLA,0.09722164087490284
1995,Kentavious Caldwell-Pope,2014,2653080,GEORGIA,-0.6719146434073751
1996,Arron Afflalo,2014,7562500,UCLA,0.8990718877904263
1997,Jamal Crawford,2014,5225000,MICHIGAN,-0.41902955782640045
1998,Luol Deng,2014,14312125,DUKE,1.20242043990823
1999,Ben McLemore,2014,2895960,KANSAS,-0.6672338831454722
2000,Trey Burke,2014,2438760,MICHIGAN,0.46691689389078894
2001,Gerald Henderson,2014,6000000,VCU,0.5
2002,Bradley Beal,2014,4319280,FLORIDA,-0.9448354777445528
2003,Jarrett Jack,2014,6300000,GATECH,1.4630442315118184
2004,Aaron Brooks,2014,1027424,OREGON,-0.5763021403107885
2005,DeAndre Jordan,2014,10986550,TEXASAM,-0.11147979097955484
2006,Kenneth Faried,2014,1442880,MOREHEAD,-0.4809111938482101
2007,Danny Green,2014,3762500,UNC,-0.48772107614769356
2008,Robert Covington,2014,490180,TENNST,-0.7432445577336159
2009,Dion Waiters,2014,3894240,SYRACUSE,-0.00023852116366496605
2010,Draymond Green,2014,875500,MICHIGANST,-1.0617753704762705
2011,Corey Brewer,2014,4500000,FLORIDA,-0.0103891232884606
2012,Kyle Korver,2014,6760563,CREIGHTON,0.9630632149847715
2013,Rodney Stuckey,2014,8500000,EWASHINGTN,0.9126892718164705
2014,Deron Williams,2014,18466130,ILLINOIS,1.249714515030112
2015,DeMarre Carroll,2014,2500000,MISSOURI,-0.7529425003904241
2016,Paul Pierce,2014,15333334,KANSAS,0.5184654158495134
2017,Brandon Bass,2014,6750000,LSU,1.1970144818231785
2018,Marcus Morris,2014,2096760,KANSAS,-0.9951745661823386
2019,Jordan Hill,2014,3500000,ARIZONA,-0.37884303956064136
2020,Carlos Boozer,2014,15300000,DUKE,0.7592663123772904
2021,Tyler Zeller,2014,1633440,UNC,-0.5930054819507667
2022,Jeremy Lin,2014,5225000,HARVARD,-0.40979914304154674
2023,Harrison Barnes,2014,2923920,UNC,-0.9359409636191158
2024,Mario Chalmers,2014,4000000,KANSAS,0.9125219711539276
2025,Terrence Ross,2014,2678640,WASHINGTON,-0.6985148214379904
2026,O.J. Mayo,2014,8000000,USC,1.6430517048977111
2027,Roy Hibbert,2014,14283844,GEORGETOWN,1.065941422417191
2028,Marreese Speights,2014,3500000,FLORIDA,0.2511834099456155
2029,Anthony Morrow,2014,1027424,GATECH,-1.4449174644549934
2030,Evan Turner,2014,6679866,OHIOST,-0.18273140964929419
2031,D.J. Augustin,2014,592279,TEXAS,-1.3806757584641862
2032,Courtney Lee,2014,5225000,WKENTUCKY,0.28594398056449943
2033,Matt Barnes,2014,3250000,UCLA,1.0457951824578837
2034,Wesley Johnson,2014,916099,SYRACUSE,-0.9103247668958467
2035,Nerlens Noel,2014,3172320,KENTUCKY,0.1091345262515406
2036,Solomon Hill,2014,1246680,ARIZONA,-0.5858075939918398
2037,Mason Plumlee,2014,1298640,DUKE,-0.6921426210435266
2038,P.J. Tucker,2014,884293,TEXAS,-1.3484142938127412
2039,Gorgui Dieng,2014,1352640,LOUISVILLE,-0.6875489344956573
2040,Tristan Thompson,2014,4285560,TEXAS,-0.801405093898591
2041,Devin Harris,2014,1272279,WISCONSIN,-1.2922734502875113
2042,Ed Davis,2014,3153860,UNC,-0.08001108950178235
2043,Jason Smith,2014,2500000,COLORADOST,-0.3071251220975497
2044,Patrick Patterson,2014,3105301,KENTUCKY,-0.571742894539517
2045,Taj Gibson,2014,7550000,USC,0.17730943998525464
2046,Chris Kaman,2014,3183000,CMICHIGAN,-0.8077151340372765
2047,Jae Crowder,2014,788872,MARQUETTE,-1.0578028305446872
2048,Hollis Thompson,2014,490180,GEORGETOWN,-0.7071067811865475
2049,Derrick Williams,2014,5293080,ARIZONA,0.12009099794023635
2050,Rajon Rondo,2014,12000000,KENTUCKY,0.9108597600774451
2051,Andre Iguodala,2014,12868632,ARIZONA,0.6505795366608763
2052,Jerryd Bayless,2014,3135000,ARIZONA,0.801256257548691
2053,Mike Dunleavy jr,2014,3000000,DUKE,-0.8295584509189828
2054,J.J. Barea,2014,4687000,NEASTERN,0.7044191475361358
2055,Rasual Butler,2014,1399507,LASALLE,-0.39972809106650814
2056,Marvin Williams,2014,7500000,UNC,-0.28192414168041263
2057,Norris Cole,2014,1191240,CLEVST,1.0
2058,Trevor Booker,2014,2350820,CLEMSON,-0.5387139395939865
2059,James Johnson,2014,507409,WAKE,-1.1426523724370383
2060,J.J. Hickson,2014,5150000,NCSTATE,1.4489120256769972
2061,Channing Frye,2014,6400000,ARIZONA,0.5834480768874583
2062,Alan Anderson,2014,947907,MICHIGANST,0.7071067811865476
2063,Jason Terry,2014,5225000,ARIZONA,-0.2793067019509513
2064,Tony Allen,2014,5000000,OKSTATE,1.3747914538481183
2065,Quincy Pondexter,2014,2225478,WASHINGTON,1.152436580643257
2066,Steven Adams,2014,2090880,PITT,-0.6751318370482072
2067,Cory Joseph,2014,1182600,TEXAS,-1.1493153390747943
2068,Austin Rivers,2014,2339040,DUKE,-1.1631938788448135
2069,Mike Scott,2014,788872,VIRGINIA,-0.9851267380150723
2070,Jared Dudley,2014,4250000,BOSTONCOLL,0.09854278961431974
2071,Carl Landry,2014,6750000,PURDUE,0.7450178600737295
2072,Iman Shumpert,2014,1797600,GATECH,-0.8470566956361695
2073,Jason Thompson,2014,5643750,RIDER,1.3701196682287506
2074,Joakim Noah,2014,11600000,FLORIDA,0.9191419831871839
